language,filename,blank,comment,code,"github.com/AlDanial/cloc v 2.08"
JavaScript,Frontend/src/features/activeIssues/hooks/useActiveIssueDrawer.js,11,37,51
JavaScript,Frontend/src/theme/globalStyles.js,1,0,51
Python,ApiModels/models/edas/edas_model.py,14,1,50
JavaScript,Backend/modules/issues/scenarios/loadScenarioTargetModel.js,9,0,50
JavaScript,Backend/utils/common/strings.js,11,0,50
JSX,Frontend/src/features/admin/adminSections.jsx,2,9,50
JSX,Frontend/src/components/GoUpButton/GoUpButton.jsx,6,5,49
JavaScript,Frontend/src/features/admin/models/hooks/useAdminModelCatalog.js,9,0,49
JavaScript,Frontend/src/features/issueEvaluation/structures/bestWorstCriteria/bestWorstCriteria.payload.js,8,0,49
JavaScript,Frontend/src/features/issueEvaluation/styles/alternativeEvaluationDialog.styles.js,5,31,49
JavaScript,Backend/modules/issues/scenarios/validateScenarioEvaluationCoverage.js,4,0,48
JavaScript,Frontend/src/features/activeIssues/hooks/useActiveIssueConfirm.js,8,30,48
JSX,Frontend/src/features/issueExperts/components/IssueExpertsPill.jsx,5,8,48
JavaScript,Backend/modules/issues/finished/finishedPayload/buildFinishedExpertRatings.js,6,0,47
JSX,Frontend/src/components/ResponsiveNavbar/components/ResponsiveNavbarDesktopNav.jsx,4,9,47
JavaScript,Backend/models/Participations.js,13,0,46
JavaScript,Backend/modules/expressionDomains/updateExpressionDomain.js,6,0,46
JavaScript,Backend/modules/issues/creation/createIssueDocuments.js,6,0,46
JavaScript,Backend/utils/common/mongoose.js,14,0,46
JavaScript,Backend/modules/admin/users/adminUserPayloads.js,8,0,45
JavaScript,Backend/modules/decisionEngine/evaluations/structures/alternativePairwiseByCriterion/index.js,5,0,45
JavaScript,Backend/modules/issues/creation/getOrderedLeafCriterionNamesFromInput.js,10,0,45
JavaScript,Frontend/src/features/activeIssues/hooks/useActiveIssuesListing.js,7,27,45
JavaScript,Backend/modules/expressionDomains/linguisticMembershipFunctions.js,6,0,44
JavaScript,Backend/services/token.service.js,8,0,44
JSX,Frontend/src/features/activeIssues/components/ActiveIssuesPill.jsx,5,16,44
JavaScript,Frontend/src/features/admin/issues/logic/buildAdminIssueExpertEditorState.js,8,0,44
JSX,Frontend/src/features/admin/models/components/ParametersTable.jsx,4,0,44
JavaScript,Frontend/src/features/admin/models/styles/modelManifest.styles.js,5,0,44
JavaScript,Frontend/src/features/createIssue/logic/createIssueSummary.js,3,0,44
JavaScript,Frontend/src/features/activeIssues/logic/activeIssuesSearch.js,14,35,43
JavaScript,Frontend/src/features/auth/logic/notifyAuthStatusFromCookies.js,5,5,43
JavaScript,Frontend/src/features/finishedIssueDialog/styles/finishedIssueDialog.styles.js,4,25,43
Python,ApiModels/legacy/cmcc_model.py,14,31,42
Python,ApiModels/models/aras/aras_model.py,13,2,42
Python,ApiModels/models/promethee_vi/promethee_vi_model.py,6,0,42
JavaScript,Frontend/src/features/activeIssues/styles/activeIssues.styles.js,8,65,41
JavaScript,Backend/middlewares/requireToken.js,9,0,40
JavaScript,Backend/modules/expressionDomains/getEditableExpressionDomain.js,6,0,40
JavaScript,Backend/services/modelApi/modelResponse.js,6,0,40
JavaScript,Frontend/src/features/admin/issues/styles/adminIssues.styles.js,6,0,40
JSX,Frontend/src/features/issueEvaluation/components/AlternativeEvaluationSaveDialog.jsx,3,10,40
JSX,Frontend/src/features/issueEvaluation/components/AlternativeEvaluationSubmitDialog.jsx,3,9,40
JavaScript,Backend/modules/decisionEngine/modelParameters/handlers/enum.parameter.js,4,0,39
JSX,Frontend/src/features/activeIssues/components/drawer/ActiveIssueCriteria.jsx,5,12,39
JavaScript,Frontend/src/features/createIssue/logic/createIssueFieldValidation.js,8,0,39
JavaScript,Backend/models/Notifications.js,8,0,38
JavaScript,Frontend/eslint.config.js,1,0,38
JavaScript,Frontend/src/features/admin/issues/logic/filterAdminIssues.js,6,0,38
JSX,Frontend/src/features/finishedIssues/components/FinishedIssueRemoveDialog.jsx,3,10,38
JavaScript,Backend/modules/issues/scenarios/loadScenarioEvaluationData.js,5,0,37
JSX,Frontend/src/context/snackbarAlert/snackbarAlert.provider.jsx,6,21,37
JavaScript,Frontend/src/features/admin/issues/hooks/useAdminIssuesSection.js,5,5,37
JSX,Frontend/src/features/settings/components/fields/ConfirmDeleteAccountDialog.jsx,2,9,37
JavaScript,Backend/modules/auth/session.js,12,0,36
JavaScript,Backend/modules/decisionEngine/evaluations/structures/manualCriteriaWeights/index.js,5,0,36
JavaScript,Backend/modules/expressionDomains/assignIssueDomainSnapshots.js,4,0,36
JavaScript,Frontend/src/features/finishedIssues/hooks/useFinishedIssuesListing.js,7,26,36
Python,ApiModels/models/marcos/marcos_model.py,8,2,35
Python,ApiModels/models/topsis/topsis_model.py,8,2,35
JavaScript,Backend/modules/decisionEngine/evaluations/structures/bestWorstCriteria/index.js,5,0,35
JavaScript,Backend/modules/issues/notifications/removeNotificationForUser.js,6,0,35
JavaScript,Frontend/src/features/activeIssues/logic/activeIssueDeadline.js,11,6,35
JSX,Frontend/src/features/issueExperts/components/IssueExpertsDialogs.jsx,4,5,35
JSX,Frontend/src/features/issueExperts/context/issueExperts.provider.jsx,6,15,35
JavaScript,Backend/modules/decisionEngine/modelParameters/modelParameter.errors.js,3,0,34
JavaScript,Frontend/src/features/admin/experts/styles/adminExperts.styles.js,5,0,34
Python,ApiModels/models/bwm/bwm_model.py,12,2,33
JavaScript,Frontend/src/features/activeIssues/styles/ActiveIssuesGrid.styles.js,5,16,33
JavaScript,Frontend/src/features/admin/models/logic/formatModelManifestDisplay.js,7,0,33
JavaScript,Frontend/src/features/createIssue/logic/createIssueAssignedDomains.js,5,0,33
JavaScript,Backend/middlewares/refreshToken.js,4,0,32
JavaScript,Backend/models/Criteria.js,8,0,32
JavaScript,Backend/modules/decisionEngine/modelParameters/modelParameter.registry.js,2,0,32
JavaScript,Backend/modules/issues/scenarios/removeIssueScenario.js,6,0,32
JSX,Frontend/src/features/admin/models/components/SectionCard.jsx,2,0,32
JavaScript,Frontend/src/features/finishedIssueDialog/logic/buildFinishedScenarioRuns.js,8,0,32
Python,ApiModels/models/borda/borda_model.py,9,2,31
Python,ApiModels/schemas/common.py,7,2,31
JavaScript,Backend/utils/common/responses.js,2,0,31
JSX,Frontend/src/features/admin/models/components/TechnicalDifferencesList.jsx,4,0,31
JavaScript,Frontend/src/features/admin/issues/logic/formatAdminIssueDisplay.js,8,0,30
JavaScript,Backend/modules/decisionEngine/evaluations/evaluation.registry.js,5,0,29
JavaScript,Backend/modules/issues/active/buildActiveDeadlineInfo.js,4,0,29
JavaScript,Backend/modules/issues/finished/getFinishedIssueInfoPayload.js,4,0,29
JavaScript,Backend/modules/issues/shared/participantEntry.js,7,0,29
JavaScript,Frontend/src/features/activeIssues/styles/TaskCenter.styles.js,4,20,29
JavaScript,Frontend/src/features/admin/issues/logic/buildAdminIssueStats.js,5,0,29
JavaScript,Frontend/src/features/issueEvaluation/logic/formatExpressionDomainLabel.js,7,0,29
JavaScript,Frontend/src/features/issueEvaluation/styles/weightEvaluationDialog.styles.js,4,25,29
Python,ApiModels/utils/get_plots_graphics_from_matrices.py,11,13,28
JavaScript,Backend/middlewares/requireRefreshToken.js,6,0,28
JavaScript,Backend/modules/issues/lifecycle/resolveIssueExitPhase.js,5,0,28
JSX,Frontend/src/components/SnackbarAlert/SnackbarAlert.jsx,4,0,28
JavaScript,Backend/modules/decisionEngine/evaluations/structures/alternativeCriteriaMatrix/index.js,3,0,27
JavaScript,Backend/modules/decisionEngine/modelParameters/handlers/interval.parameter.js,6,0,27
JavaScript,Backend/modules/issues/active/buildActiveCriteriaView.js,2,0,27
JSX,Frontend/src/features/admin/models/components/MetricCard.jsx,3,0,27
Python,ApiModels/services/model_executors/cmcc.py,6,0,26
Python,ApiModels/services/model_executors/responses.py,5,0,26
JavaScript,Backend/modules/issues/lifecycle/deleteActiveIssue.js,7,0,26
JavaScript,Frontend/src/features/admin/models/logic/getModelManifestSeverity.js,4,0,26
JSX,Frontend/src/features/finishedIssueDialog/context/finishedIssueDialog.provider.jsx,4,14,26
JavaScript,Frontend/src/features/settings/logic/validateAccountSettingsFields.js,3,0,26
JavaScript,Backend/modules/decisionEngine/modelExecution/executeApiModelRequest.js,3,0,25
JavaScript,Backend/modules/expressionDomains/createExpressionDomain.js,4,0,25
JavaScript,Backend/modules/issues/lifecycle/deleteIssueCascade.js,3,0,25
JavaScript,Frontend/src/features/issueExperts/logic/groupIssueExperts.js,1,6,25
JSX,Frontend/src/features/modelParameters/fields/intervalGlobal/IntervalGlobalParameterReadOnly.jsx,6,0,25
JavaScript,Backend/modules/decisionEngine/modelParameters/handlers/number.parameter.js,5,0,24
JavaScript,Backend/modules/issues/creation/initialCriteriaWeights/applyInitialCriteriaWeights.js,1,0,24
JavaScript,Frontend/src/components/ResponsiveNavbar/logic/ResponsiveNavbar.navigation.js,4,16,24
JavaScript,Frontend/src/features/admin/experts/logic/filterAdminExperts.js,5,0,24
JavaScript,Frontend/src/features/createIssue/logic/createIssueDates.js,6,0,24
JavaScript,Frontend/src/features/issueExperts/logic/searchIssueExperts.js,5,14,24
JSX,Frontend/src/features/admin/models/components/FieldGrid.jsx,1,0,23
JSX,Frontend/src/features/modelParameters/components/ParameterFieldHost.jsx,3,0,23
JavaScript,Backend/modules/issues/creation/applyIssueOrdering.js,6,0,22
JSX,Frontend/src/features/admin/issues/components/AdminIssueInfoRow.jsx,2,8,22
JavaScript,Frontend/src/features/finishedIssues/styles/finishedIssues.styles.js,2,8,22
JSX,Frontend/src/main.jsx,3,0,22
JavaScript,Backend/database/db.js,7,0,21
JavaScript,Backend/server.js,6,0,21
JavaScript,Frontend/src/components/ResponsiveNavbar/constants/ResponsiveNavbar.constants.js,3,0,21
JSX,Frontend/src/components/StyledComponents/GlassDialog.jsx,3,0,21
JSX,Frontend/src/features/admin/components/AdminEmptySectionPanel.jsx,3,7,21
JavaScript,Frontend/src/features/admin/experts/logic/adminExpertFormState.js,2,0,21
JavaScript,Frontend/src/features/auth/logic/validateSignupForm.js,6,6,21
JSX,Frontend/src/features/modelParameters/components/ParameterReadOnlyHost.jsx,3,0,21
JavaScript,Backend/modules/decisionEngine/evaluations/structures/shared/criteriaWeighting.helpers.js,4,0,20
JavaScript,Backend/modules/issues/finished/finishedPayload/buildFinishedPayload.js,4,0,20
JavaScript,Backend/modules/issues/lifecycle/index.js,0,0,20
JavaScript,Frontend/src/features/createIssue/logic/createIssueCriteriaTree.js,4,0,20
JavaScript,Frontend/src/features/issueExperts/styles/issueExperts.styles.js,2,15,20
JavaScript,Frontend/src/features/admin/issues/logic/getAdminIssueStatusDisplay.js,3,0,19
JSX,Frontend/src/features/admin/models/components/EmptyState.jsx,1,0,19
Python,ApiModels/api/routers/model_manifest.py,5,1,18
Python,ApiModels/utils/clean_matrix.py,8,5,18
JavaScript,Backend/modules/decisionEngine/modelParameters/handlers/boolean.parameter.js,5,0,18
JavaScript,Backend/modules/issues/finished/finishedPayload/buildFinishedCollectiveEvaluations.js,3,0,18
JavaScript,Frontend/src/features/issueEvaluation/evaluationStructureRegistry.js,5,0,18
JavaScript,Backend/modules/expressionDomains/getExpressionDomains.js,3,0,17
JavaScript,Backend/modules/issues/lifecycle/mapIssueStageToExitStage.js,3,0,17
JavaScript,Backend/modules/issues/notifications/markNotificationsAsRead.js,2,0,17
JSX,Frontend/src/components/ResponsiveNavbar/shared/ResponsiveNavbar.shared.jsx,5,8,17
JavaScript,Frontend/src/features/createIssue/logic/createIssueModelParameters.js,2,0,17
JSX,Frontend/src/features/finishedIssues/components/FinishedIssuesEmptyState.jsx,2,5,17
JavaScript,Backend/modules/issues/finished/finishedPayload/supportsFinishedPayload.js,3,0,16
JSX,Frontend/src/features/activeIssues/components/ActiveIssuesGrid.jsx,3,9,16
JSX,Frontend/src/features/admin/experts/components/AdminRolePill.jsx,4,7,16
JSX,Frontend/src/features/notifications/components/NotificationsMenuItemIcon.jsx,1,7,16
JSX,Frontend/src/features/settings/components/fields/DeleteAccountButton.jsx,4,0,16
JSX,Frontend/src/components/LoadingProgress/CircularLoading.jsx,1,9,15
JSX,Frontend/src/features/admin/experts/components/AdminStatusPill.jsx,4,7,15
JSX,Frontend/src/features/admin/issues/components/AdminIssueMetaChip.jsx,4,8,15
JavaScript,Frontend/src/features/issueEvaluation/logic/extractIssueEvaluationLeafCriteria.js,4,7,15
JavaScript,Frontend/src/features/modelParameters/index.js,4,0,15
JavaScript,Backend/models/Alternatives.js,8,0,14
JavaScript,Backend/modules/decisionEngine/evaluations/index.js,3,0,14
JSX,Frontend/src/features/admin/models/components/StatusChip.jsx,3,0,14
JavaScript,Frontend/src/features/auth/constants/signupForm.constants.js,1,0,14
JavaScript,Backend/modules/decisionEngine/evaluations/evaluation.constants.js,4,0,13
JavaScript,Frontend/src/features/activeIssues/styles/ActiveIssueDrawer.styles.js,2,13,13
JSX,Frontend/src/features/admin/components/AdminTag.jsx,3,8,13
JavaScript,Frontend/src/features/admin/experts/logic/formatAdminExpertDisplay.js,2,0,13
JSX,Frontend/src/features/finishedIssueDialog/overview/AnalysisSection.jsx,3,5,13
JavaScript,Frontend/src/utils/handleTwoDecimals.js,5,7,13
JavaScript,Backend/modules/decisionEngine/modelParameters/handlers/integer.parameter.js,3,0,12
JavaScript,Backend/modules/decisionEngine/modelParameters/handlers/string.parameter.js,4,0,12
JavaScript,Backend/modules/issues/active/buildActiveWorkflowSteps.js,3,0,12
JavaScript,Backend/modules/issues/notifications/index.js,0,0,12
JavaScript,Frontend/src/features/auth/logic/validateLoginForm.js,3,6,12
JavaScript,Frontend/src/features/finishedIssueDialog/context/finishedIssueDialog.context.js,5,8,12
JavaScript,Frontend/src/features/issueEvaluation/logic/formatCollectiveDisplayValue.js,3,0,12
JavaScript,Frontend/src/features/issueExperts/context/issueExperts.context.js,5,5,12
JavaScript,Backend/models/validators/orderedNumericArrayValidator.js,0,0,11
JavaScript,Frontend/src/context/snackbarAlert/snackbarAlert.context.js,4,5,11
JSX,Frontend/src/features/createIssue/context/createIssue.provider.jsx,3,10,11
JavaScript,Frontend/src/features/createIssue/logic/createIssueModelSelection.js,1,0,11
JavaScript,Frontend/src/features/finishedIssues/logic/buildFinishedIssuesOverview.js,0,0,11
JavaScript,Frontend/src/features/issueEvaluation/services/issueEvaluation.service.js,3,0,11
JSX,Frontend/src/features/modelParameters/fields/numberGlobal/NumberGlobalParameterReadOnly.jsx,4,0,11
JSX,Frontend/src/features/modelParameters/fields/selectGlobal/SelectGlobalParameterReadOnly.jsx,4,0,11
JavaScript,Backend/middlewares/errorHandler.js,4,0,10
JavaScript,Backend/modules/expressionDomains/index.js,0,0,10
JavaScript,Backend/modules/expressionDomains/removeExpressionDomain.js,4,0,10
JavaScript,Frontend/src/features/createIssue/context/createIssue.context.js,5,8,10
JavaScript,Frontend/src/features/issueEvaluation/structures/alternativeCriteriaMatrix/index.js,1,0,10
JavaScript,Frontend/src/features/issueEvaluation/structures/alternativePairwiseByCriterion/index.js,1,0,10
JavaScript,Frontend/src/features/issueEvaluation/structures/bestWorstCriteria/index.js,1,0,10
JavaScript,Frontend/src/features/issueEvaluation/structures/manualCriteriaWeights/index.js,1,0,10
JSX,Frontend/src/components/StyledComponents/GlassPaper.jsx,1,0,9
JavaScript,Frontend/src/context/auth/auth.context.js,4,5,9
JavaScript,Frontend/src/context/issues/issues.context.js,4,5,9
JavaScript,Frontend/src/features/notifications/logic/notificationDisplay.js,2,6,9
JavaScript,Backend/middlewares/requireAdmin.js,3,0,8
JSX,Frontend/src/components/StyledComponents/GradientTabs.jsx,2,0,8
JavaScript,Frontend/src/features/auth/constants/loginForm.constants.js,1,0,8
JSX,Frontend/src/features/finishedIssueDialog/evaluations/components/UnsupportedEvaluationStructureAlert.jsx,2,5,8
JSX,Frontend/src/pages/private/admin/AdminRoute.jsx,4,0,8
JavaScript,Backend/modules/decisionEngine/modelExecution/index.js,0,0,7
Python,ApiModels/schemas/model_manifest.py,6,6,6
JavaScript,Backend/modules/issues/scenarios/index.js,1,0,6
Python,ApiModels/utils/defuzzify_centroid.py,5,2,5
JavaScript,Backend/modules/admin/issueReads/index.js,0,0,5
JavaScript,Backend/modules/admin/users/index.js,0,0,5
JSX,Frontend/src/features/finishedIssueDialog/models/components/ModelParamsView.jsx,2,0,5
JSX,Frontend/src/pages/private/activeIssues/ActiveIssuesPage.jsx,2,5,5
JSX,Frontend/src/pages/private/admin/AdminPage.jsx,2,5,5
JSX,Frontend/src/pages/private/createIssue/CreateIssuePage.jsx,2,5,5
JSX,Frontend/src/pages/private/finishedIssues/FinishedIssuesPage.jsx,2,5,5
JavaScript,Backend/modules/issues/creation/index.js,0,0,4
JavaScript,Backend/modules/issues/creation/initialCriteriaWeights/index.js,0,0,4
JavaScript,Backend/utils/common/objects.js,1,0,4
JSX,Frontend/src/features/admin/logs/AdminLogsSection.jsx,2,0,4
JSX,Frontend/src/features/admin/models/AdminModelsSection.jsx,2,0,4
JSX,Frontend/src/features/admin/reports/AdminReportsSection.jsx,2,0,4
JavaScript,Frontend/src/features/finishedIssueDialog/logic/resolveFinishedIssueEvaluationStructure.js,0,0,4
JavaScript,Frontend/src/features/issueEvaluation/evaluation.constants.js,1,0,4
JavaScript,Frontend/src/features/modelParameters/logic/isPlainObject.js,1,0,3
JavaScript,Frontend/src/utils/text.utils.js,0,6,3
Python,ApiModels/app.py,1,0,2
JavaScript,Backend/middlewares/asyncHandler.js,1,0,2
JavaScript,Backend/modules/issues/finished/finishedPayload/index.js,0,0,2
JavaScript,Backend/modules/decisionEngine/modelParameters/index.js,0,0,1
JavaScript,Backend/modules/issues/active/index.js,0,0,1
JavaScript,Backend/modules/issues/participants/index.js,0,0,1
SUM,,8296,2940,58725
